-205,43.7
-241,68.2
-240,87.2
-239,104.2
238,115.2
380,147.9
381,150.4
686,210.2
-66,241.39999999999998
65,261.9
-438,275.59999999999997
-437,291.79999999999995
242,303.99999999999994
243,318.49999999999994
244,354.8999999999999
245,364.69999999999993
325,373.19999999999993
-90,391.5999999999999
89,402.19999999999993
93,407.8999999999999
-130,412.49999999999994
-73,427.3999999999999
75,442.49999999999994
-104,453.29999999999995
103,474.69999999999993
-141,484.3999999999999
-140,503.99999999999994
139,519.1999999999999
