-80,67.2
79,84.5
-571,124.8
-570,149.1
-569,164.4
-56,271.6
53,281.5
54,286.9
55,321.5
159,332.6
-87,344.5
-23,358.2
19,364.59999999999997
20,371.29999999999995
25,382.79999999999995
210,389.49999999999994
-14,396.59999999999997
13,404.79999999999995
-375,414.49999999999994
-374,427.49999999999994
-224,437.69999999999993
-223,448.49999999999994
-222,487.3999999999999
225,513.5999999999999
-257,634.4999999999999
-18,683.2999999999998
-17,721.2999999999998
15,759.6999999999998
16,759.6999999999998
