-100 17.810333333333332
-99 13.461333333333332
102 22.99409090909091
-2 25.68733333333333
-1 25.68733333333333
-0 8.209761904761905
3 13.274482758620689
-11 18.67814814814815
-10 18.67814814814815
-9 18.903333333333332
-8 18.903333333333332
-7 16.473333333333333
-6 17.772727272727273
-684 17.622
-685 17.458000000000002
177 12.922666666666666
178 32.641333333333336
-195 18.043333333333333
-194 15.447966101694917
-193 15.447966101694917
197 23.780967741935484
198 19.832666666666668
199 19.832666666666668
