79 18.657333333333334
-571 35.89333333333333
-570 26.978125
-569 18.172666666666665
-56 26.777142857142856
53 21.555333333333333
54 21.555333333333333
55 20.49866666666667
159 16.345
-87 29.165333333333333
-23 21.870454545454546
19 17.088
20 17.599285714285713
25 23.401875
210 17.303333333333335
-14 7.13829268292683
13 12.536190476190475
-375 40.15
-374 40.15
-224 7.633666666666667
-223 24.711000000000002
-222 13.319142857142857
225 5.106133333333333
-257 9.141020408163266
-18 4.12089552238806
-17 8.4490625
15 8.4490625
