-302 6.6353333333333335
304 15.729999999999999
-51 12.461666666666668
52 13.466000000000001
-122 28.665333333333333
121 28.665333333333333
-67 13.977916666666667
66 14.30190476190476
-460 15.284166666666666
458 18.725833333333334
-151 2.4473333333333334
154 7.948095238095238
-324 21.732820512820513
-520 10.010444444444445
-94 6.427884615384615
-44 15.804565217391303
-43 17.044666666666664
40 19.48943396226415
-50 23.073333333333334
680 32.902
-45 6.779393939393939
48 8.639047619047618
-687 7.203333333333333
-688 7.203333333333333
