-276 19.124000000000002
278 3.9386363636363635
-85 10.761333333333333
-570 6.962096774193548
-569 15.143888888888888
-56 23.43
53 23.095
54 23.095
55 20.49866666666667
159 17.434666666666665
-87 14.11225806451613
-23 37.01153846153846
19 16.02
20 16.426
25 12.481
210 51.910000000000004
-14 12.194583333333334
13 17.550666666666665
-375 18.782
-374 13.338
-224 15.267333333333333
-223 17.650714285714287
-222 15.539
225 8.325217391304347
-257 3.2457246376811595
-18 2.3008333333333337
-17 2.198130081300813
15 2.198130081300813
