-80 20.284666666666666
79 16.462352941176473
-571 12.236363636363636
-570 14.884482758620688
-569 18.172666666666665
-56 22.051764705882352
53 20.208125
54 20.208125
55 10.602758620689656
159 17.434666666666665
-87 9.510434782608696
-23 32.07666666666667
19 18.30857142857143
20 16.426
25 17.019545454545455
210 17.303333333333335
-14 8.129722222222222
13 17.550666666666665
-375 13.415714285714287
-374 18.188181818181818
-224 9.1604
-223 20.5925
-222 15.037741935483872
225 10.637777777777778
-257 15.445172413793104
-18 9.203333333333335
-17 2.574952380952381
15 2.574952380952381
