-15 19.009999999999998
17 9.012333333333334
18 14.531578947368422
257 37.325833333333335
-225 27.354285714285712
222 12.949166666666667
223 16.474
224 15.267333333333333
374 15.389999999999999
375 46.955000000000005
-13 11.44608695652174
14 7.504358974358975
-210 17.303333333333335
-25 24.962
-20 15.399375
-19 17.088
23 34.36785714285714
87 14.582666666666666
-159 17.434666666666665
-55 27.116875
-54 27.116875
-53 13.129333333333333
56 26.777142857142856
569 18.172666666666665
570 28.776666666666664
571 20.707692307692305
-79 20.861785714285713
80 20.861785714285713
-479 20.861785714285713
