-100 15.714999999999998
-99 15.532307692307691
102 14.051944444444445
-2 16.05458333333333
-1 16.05458333333333
-0 22.987333333333332
3 6.469915966386554
-11 29.665294117647058
-10 29.665294117647058
-9 38.424285714285716
-8 38.424285714285716
-7 38.424285714285716
-6 17.725624999999997
-684 17.725624999999997
-685 21.8225
177 7.048727272727273
178 17.486428571428572
-195 23.53478260869565
-194 31.242666666666665
-193 11.652368421052632
197 33.50954545454545
198 19.832666666666668
199 14.975333333333333
-418 14.975333333333333
