-15 6.789285714285714
17 18.02466666666667
18 18.40666666666667
257 14.930333333333333
-225 12.765333333333333
222 10.134130434782609
223 16.474
224 17.616153846153846
374 10.003499999999999
375 14.086500000000001
-13 13.163
14 11.706800000000001
-210 17.303333333333335
-25 20.026451612903223
-20 20.026451612903223
-19 8.544
23 34.36785714285714
87 17.499200000000002
-159 9.017931034482759
-55 19.2175
-54 19.019411764705882
-53 19.019411764705882
52 12.624375
-122 16.27285714285714
120 1.4367543859649121
365 1.4367543859649121
