205 10.184666666666667
-630 12.785416666666668
-80 6.0854
79 18.183555555555554
-571 18.183555555555554
-570 20.554761904761904
-569 9.086333333333332
-56 18.744
53 17.903636363636362
54 8.426
55 20.49866666666667
159 8.717333333333332
-87 29.165333333333333
-23 12.661842105263156
19 8.976964285714285
20 8.976964285714285
25 46.80375
210 16.221875
-14 24.389166666666668
13 11.966363636363637
-375 6.260666666666667
-374 7.41
-224 19.084166666666665
-223 82.37
-222 18.6468
225 19.148
-257 7.722586206896552
-18 6.734146341463415
-17 4.159538461538461
15 4.159538461538461
