205 12.2216
-630 20.456666666666667
-80 12.980666666666666
79 12.980666666666666
-571 11.704347826086956
-570 14.388333333333332
-569 13.629499999999998
-56 23.43
53 21.555333333333333
54 21.555333333333333
55 18.966666666666665
159 18.966666666666665
-87 15.08551724137931
-23 16.03195652173913
19 16.03195652173913
20 16.426
25 26.745
210 16.221875
-14 9.755666666666666
13 17.550666666666665
-375 16.613793103448277
-374 16.613793103448277
-224 14.313125
-223 16.474
-222 15.539
225 13.20551724137931
-257 4.22556603773585
-18 6.135555555555556
-17 16.833939393939392
15 16.833939393939392
16 1.8577380952380953
76 1.8577380952380953
